index_id	category	text	language
739	geography	කුක් දූපත් යනු දකුණු පැසිෆික් සාගරය මධ්‍යයේ පොලිනීසියාවෙහි ඇති, නවසීලන්තය සමඟ නිදහස් සම්බන්ධතාවක් පවත්වන දූපත් රටකි.	sin_Sinh
548	sports	Pri prechode z behu na štvrť míle na beh na pol míle sa rýchlosť stáva oveľa menej dôležitou a vytrvalosť absolútne nevyhnutnou.	slk_Latn
824	travel	Pozrite sa, aké zájazdy agentúra ponúka, či už na jej webe alebo vo výklade.	slk_Latn
1628	geography	Vatikán má asi 800 obyvateľov. Je to najmenší suverénny štát na svete s najnižším počtom obyvateľov.	slk_Latn
1596	science/technology	Experiment vykonaný Hersheyom a Chasem patril medzi hlavné príznaky, že DNA je genetický materiál.	slk_Latn
739	geography	Cookove ostrovy sú ostrovným štátom, ktorý je vo voľnom zväzku s Novým Zélandom a nachádza sa v Polynézii uprostred južného Tichého oceánu.	slk_Latn
548	sports	Ko iz teka na četrt milje prestopiš na tek na pol milje, postane hitrost precej manj pomembna, vzdržljivost pa brezpogojno obvezna.	slv_Latn
824	travel	Na spletnem mestu ali v izložbi preverite, katera potovanja, ki jih ponuja agencija, so znižana.	slv_Latn
1628	geography	Vatikan ima približno 800 prebivalcev. Je najmanjša neodvisna država na svetu in država z najmanjšim številom prebivalcev.	slv_Latn
1596	science/technology	Poskus Hershey in Chase je bil eden od glavnih namigov, da je DNK genetski material.	slv_Latn
739	geography	Cookovi otoki so otoška država v prosti zvezi z Novo Zelandijo, ki se nahajajo v Polineziji, na sredini Južnega Tihega oceana.	slv_Latn
548	sports	I le suiga mai le kuata i le afa maila o le tamo’e, o le saosaoa ua leai se taūa tele ma fetaia’iga ma faigata ua avea ma se mea e fa’ataūaina.	smo_Latn
824	travel	Vaavaai po o a malaga o lo o fa’alauiloaina e le ofisa malaga, a le o le ‘upega tafa’ilagi po o totonu i se fa’amalama o se fale’oloa.	smo_Latn
1628	geography	O le faitau aofa’i o tagata o le taulaga o Vatikana pe a ma le 800. O le atunuu tuto’atasi e pito i sili ona la’ititi i le lalolagi ma sili ona maulalo lona faitau aofa’i.	smo_Latn
1596	science/technology	O fa’atinoga o su’esu’ega a Hershey ma Chase o se tasi o tusitusiga na taulamua o le DNA o se mea tau kenera.	smo_Latn
739	geography	O le Atu Kuki o ni motu e iai sootaga sa’oloto ma Ni’u Sila, e i le Polenisia i le ogatotonu o le Vasa Pasefika i Saute.	smo_Latn
548	sports	Nekushanduka kwemujaho wekumhanya kubva kukota kusvika kuhafu yemaira, kumhanya zvakanyanya hakuna kukosha asi kutsungirira kunobva kwakoshesesa zvikuru.	sna_Latn
824	travel	Ongorora kuti ndedzipi nzendo dziri kushambadzwa nemunhu wacho, pangava paindaneti kana kuti pamahwindo echitoro.	sna_Latn
1628	geography	Vatican City ine vanhu vanosvika mazana masere. Ndiyo nyika dikisa yakazvimiririra pasi rose uye nyika ine vanhu vashoma kupfuura dzimwe dzese.	sna_Latn
1596	science/technology	Ongororo yeHershey naChase yaive imwe yemazano yakatungamira kuti DNA yaive nechekuita nemaumbirwo emunhu.	sna_Latn
739	geography	Zvitsuwi zveCook inyika yezvitsuwi ine wirirano yakasununguka neNew Zealand, zvichiwanikwa kuPolynesia, pakati pegungwa reSouth Pacific.	sna_Latn
548	sports	چوٿين کان اڌ ميل فاصلي تي تبديلي سان، رفتار تمام گهٽ اهم ٿي وئي ۽ پائيداري هڪ مڪمل ضرورت بڻجي ويندي آهي.	snd_Arab
824	travel	هڪ نظر هڻو تہ ايجنٽ ويب سائيٽ يا دڪان تي ڪهڙي تفريحي سفر کي فروغ ڏيئي رهيو آهي.	snd_Arab
1628	geography	ويٽيڪن شهر جي آبادي 800 جي لڳ ڀڳ آهي. هي دنيا جو سڀ کان ننڍو آزاد ملڪ ۽ گهٽ آبادي وارو ملڪ آهي.	snd_Arab
1596	science/technology	هرشي ۽ چيز جو تجربو انهن اهم تصورن مان هڪ هو تہ DNA هڪ جينياتي مواد آهي.	snd_Arab
739	geography	ڪوڪ ٻيٽ نيوزي لينڊ سان گڏ هڪ آزاد لاڳاپي ۾ هڪ ٻيٽ وارو ملڪ آهي، جيڪو ڏکڻ پئسفڪ سمنڊ جي وچ پولي نيسيا ۾ آهي.	snd_Arab
548	sports	Markii laga bedeshay orodka mayl badhkiis ah, muhiimadii xawaaruhu aad bay u yaraatay adkaysigaana noqday baahi biyo kuma dhibcaan ah.	som_Latn
824	travel	Fiirso safarada wakiilku ku xayaysiinayo websayd ama daaqadda dukaanka.	som_Latn
1628	geography	Tirada dadka Magaalada Faatigaan waa ilaa 800. Waa waddanka ugu yare e xorta ah isla markaana ugu dadka yar adduunka.	som_Latn
1596	science/technology	Tijaabada Hershey iyo Chase ayaa ah hor galayaasha ugu muhiimsana ee soo jeedintii in DNA ay tahay shey jinetik ah.	som_Latn
739	geography	Jasiiradaha Cook waa waddan jasiiradeed si xor ah ula xiriira New Zealand, kuna yaalla Polynesia, kuna dhex yaalla Koonfurta Badwaynta Baasifigga.	som_Latn
548	sports	Ka phetoho ya ho matha ho tloha ho kotara ho ya ho halofo ya mile, lebelo le fetoha le seng bohlokwa hakaalo mme mamello e fetoha se hlokahalang haholo.	sot_Latn
824	travel	Sheba hore ke maeto a feng ao mohlophisi a a kgothalletsang, e ka ba websaeteng kapa fensetereng ya lebenkele.	sot_Latn
1628	geography	Baahi ba Toropo ya Vatican ke ba ka bang 800. Ke naha e ikemetseng e nyenyane ho feta tsohle lefatsheng le naha e nang le baahi ba banyenyane lafatsheng lohle.	sot_Latn
1596	science/technology	Teko ya Hershey le Chase ke e nngwe ya ditlhahiso tse etellang pele tsa hore DNA ke diphatsa tsa lefutso.	sot_Latn
739	geography	Dihlekehleke tsa Cook ke naha ya sehlekehleke e ikamahantseng ka boithatelo le New Zealand, tse leng Polynesia, bohareng ba Lewatle le Leholo la Pacific le ka Borwa.	sot_Latn
548	sports	Al producirse el cambio de la carrera de un cuarto a media milla, la velocidad pierde en gran medida su importancia, mientras que la resistencia se torna absolutamente necesaria.	spa_Latn
824	travel	Consulte los viajes promocionados por el agente. Puede hacerlo en una página web tanto como en el escaparate de un negocio.	spa_Latn
1628	geography	Con aproximadamente 800 habitantes, la Ciudad del Vaticano es el país independiente más pequeño del mundo y el de menor población.	spa_Latn
1596	science/technology	Uno de los indicadores clave de que el ADN consistía en un material de tipo genético fue el experimento conducido por Hershey y Chase.	spa_Latn
739	geography	Las Islas Cook, en Polinesia, Océano Pacífico, constituyen un estado insular en asociación voluntaria con Nueva Zelanda.	spa_Latn
548	sports	Cun su càmbiu dae su cuartu a sa metade de mìgliu de cursa, sa velotzidade est divènnida prus pagu de importu e sa resistèntzia est divènnida una netzessidade assoluta.	srd_Latn
824	travel	Pòmpia sos biazos chi s’agente l’est faghende publitzidade, siat in unu situ ìnternet siat in una vetrina.	srd_Latn
1628	geography	Sa populatzione de sa Tzitade de su Vaticanu est prus o mancu de 800 persones. Est su paisu indipendente prus piticu in su mundu e cussu cun sa populatzione prus bassa.	srd_Latn
1596	science/technology	S’esperimentu de Hershey e Chase est istadu unu de sos cussìgios printzipales ca su DNA est materiale genèticu.	srd_Latn
739	geography	Sas ìsulas Cook sunt unu paisu ìsula in assòtziu lìberu cun sa Noa Zelanda, collacadas in Polinesia, e in mesu de s’Otzèanu Patzìficu de su sud.	srd_Latn
548	sports	Повећавањем раздаљине са четвртине на пола миље, брзина почиње да игра много мању улогу, а издржљивост постаје апсолутно неопходна.	srp_Cyrl
824	travel	Погледајте која путовања агент промовише, било на веб локацији, било у излогу.	srp_Cyrl
1628	geography	Ватикан има око 800 становника. То је најмања независна држава на свету и држава са најмањим бројем становника.	srp_Cyrl
1596	science/technology	Херши-Чејс експеримент је био један од водећих показатеља да је ДНК генетски материјал.	srp_Cyrl
739	geography	Кукова острва су острвска земља која је у слободном савезу са Новим Зеландом, налазе се у Полинезији, у сред јужног Пацифика.	srp_Cyrl
548	sports	Ngalolushintjo kusuka ekugijimeni libanga leliyikota kuya ekugijimeni libanga lelinguhhafu, litubane liba yintfo lengasiyo lebaluleke kangako futsi kubeketela kuba ngiyo intfo lebalulekile.	ssw_Latn
824	travel	Buka kutsi nguluphi luhambo lomdayisi layilukhulumelako, nobe kuwebusayithi nobe efasitelweni lesitolo.	ssw_Latn
1628	geography	Bantfu labahlala e-Vatican City balinganiselwa ema-800. Ilive lelincane kulatimele emhlabeni, futsi lelive linesibalo lesiphansi sebantfu.	ssw_Latn
1596	science/technology	Luhlolo lwaHershey naChase belingulokunye kusikisela lokuhamba embili kwekutsi iDNA iyintfo yelufuto.	ssw_Latn
739	geography	Lesichingi saseCook sichingi selive lesisebentisana neNew Zealand, sitfolakala ePolynesia, phakatsi neNingizimu yeLulwandle lwasePacific.	ssw_Latn
548	sports	Kusabab parobahan jarak lumpat ti saparapat ka satengh mil, gancang janten teu pati penting sareng daya tahan anu janten kabutuhan mutlak.	sun_Latn
824	travel	Tingali kana perjalanan naon nu agén promosikeun, dina situs wéb atawa dina jandela toko.	sun_Latn
1628	geography	Populasi Vatican City nyaeta kira-kira 800 nyawa. Vatican nagara merdeka pangleutikna di dunya jeung nagara jeung populasi paling saeutik.	sun_Latn
1596	science/technology	Eksperimen The Hersheydan Chase salah sahiji panalungtikan anu ngungkapkeun margi DNA nyaeta materi genetik.	sun_Latn
739	geography	Kapuloan Cook mangrupikeun nagara pulo anu boga hubungan bébas jeung Selandia Baru, lokasina di Polinesia, di tengah Sagara Pasifik Kidul.	sun_Latn
548	sports	Med ändringen från en kvarts till en halv engelsk mils löpning blir farten mycket mindre viktig och uthållighet blir en absolut nödvändighet.	swe_Latn
824	travel	Ta en titt på vilka resor agenten marknadsför, vare sig de finns på en webbplats eller i ett skyltfönster.	swe_Latn
1628	geography	Vatikanstaten har omkring 800 invånare. Det är världens minsta självständiga land och det land som har lägst antal invånare.	swe_Latn
1596	science/technology	Hershey-Chase-experimentet var en av de främsta antydningarna om att DNA var ett genetiskt material.	swe_Latn
739	geography	Cooköarna är ett öland fritt förbundet med Nya Zeeland, beläget i Polynesien, mitt i södra Stilla havet.	swe_Latn
548	sports	Kwa mabadiliko kutoka mbio za robo hadi nusu maili, kasi huwa yenye umuhimu mdogo zaidi na ustahimilivu ukawa hitaji lenye umuhimu kabisa.	swh_Latn
824	travel	Angalia ni safari zipi ambazo wakala anapendekeza, iwe kwenye tovuti au kwenye dirisha la duka.	swh_Latn
1628	geography	Idadi ya watu Jijini Vatican ni takriban 800. Ndio taifa ndogo kabisa duniani lililo huru na nchi yenye idadi ndogo kabisa ya watu.	swh_Latn
1596	science/technology	Jaribio la Hershey na Chase lilikuwa mojawapo ya mapendekezo kwamba DNA ilikuwa nyenzo za nasaba.	swh_Latn
739	geography	Visiwa vya Cook ni nchi ya kisiwa katika ushirika huru na Nyuzilandi, iliyoko Polynesia, katikati mwa Bahari la Pasifiki ya Kusini.	swh_Latn
548	sports	Z przejściym z lotanio na sztwierć do lotanio na pōł mile, wartkość stowo sie dużo mynij ważno, a wydzierżałość stowo sie absolutnōm kōniecznościōm.	szl_Latn
824	travel	Przijzdrzij sie, jake ausflugi prōmuje agynt, czy to na strōnie internetowyj, abo szaufynstrze.	szl_Latn
1628	geography	Populacyjo Watykanu wynosi kole 800 ôsōb. Je to nojmyńsze niyznoleżne państwo na świecie i kroj ô nojniższyj liczbie ludności.	szl_Latn
1596	science/technology	Eksperymynt Hersheya i Chase'a bōł jednōm z wiedōncych sugestyji, iże DNA je materyjōm gynetycznōm.	szl_Latn
739	geography	Wyspy Cooka to państwo wyspiorske we swobodnym zwiōnzku z Nowōm Zelandyjōm, położōne w Polinezyji, w postrzodkowyj tajli połedniowego Ôceanu Spokojnego.	szl_Latn
548	sports	காலாண்டில் இருந்து அரை மைல் ஓட்டத்திற்கு மாற்றுவதன் மூலம், வேகம் மிகவும் குறைவான முக்கியத்துவம் பெறுகிறது மற்றும் சகிப்புத்தன்மை ஒரு முழுமையான தேவையாகிறது.	tam_Taml
824	travel	ஒரு வலைத்தளத்திலோ அல்லது கடை விண்டோவிலோ முகவர் எந்த பயணங்களை ஊக்குவிக்கிறார் என்பதைப் காணுங்கள்.	tam_Taml
1628	geography	வாடிகன் நகரின் மக்கள் தொகை சுமார் 800 ஆகும். இது உலகிலேயே மிகக் குறைந்த மக்கள் தொகை கொண்ட மிகச் சிறிய சுதந்திர நாடாகும்.	tam_Taml
1596	science/technology	DNA என்பது ஒரு மரபணு பொருள் என்பதற்கான முக்கிய பரிந்துரைகளில் ஒன்று ஹெர்ஷே மற்றும் சேஸ் சோதனை.	tam_Taml
739	geography	குக் தீவுகள் நியூசிலாந்தோடு கட்டற்ற இணைப்பு கொண்ட ஒரு தீவு நாடு, இது தென் பசிபிக் பெருங்கடலின் நடுவில் உள்ள பாலினீசியாவில் அமைந்துள்ளது.	tam_Taml
548	sports	Asuki n tan kuẓ ar taẓuni, ahal yeqqel war yenfi hund ṣṣuhet i yeqqalen tenfa ayǧen.	taq_Latn
824	travel	Eg ahanay daɣ issikallen wid issaken agent, daɣ website miɣ daɣ shop window.	taq_Latn
1628	geography	Midden win aɣrem wan Vatican ugdan d 800 n awadem. Yeqqal akkal wan ntukken hullan ilulleten daɣ amaḍal d akkal wa-daɣ efnaẓen midden hullan.	taq_Latn
1596	science/technology	Akayad n musnet iga Hershey d Chase, seknen-d DNA illa daɣ mantatu n awadem.	taq_Latn
739	geography	Tigzirin tin kouk amusnet tigzirin usaɣnin d Newzealand, hanet daɣ polynesia ,deɣ ammas n aǧus n aǧariw wa idekin.	taq_Latn
548	sports	ⴰⵙⵓⴾⵉ ⵏ ⵜⴰⵏ ⴾⵓⵥ ⴰⵔ ⵜⴰⵥⵓⵏⵉ, ⴰⵂⴰⵍ ⵢ<ⵈⵈ<ⵍ ⵢⴰⵔ ⵢ<ⵏⴼⵉ ⵂⵓⵏⴷ ⵙⵙⵓⵂ<ⵜ ⵉ ⵢ<ⵈⵈⴰⵍ<ⵏ ⵜ<ⵏⴼⴰ ⴰⵉⴶ<ⵏ.	taq_Tfng
824	travel	<ⴴ ⴰⵂⴰⵏⴰⵢ ⴷⴰⵗ ⵉⵙⵙⵉⴾⴰⵍⵍ<ⵏ ⵡⵉⴷ ⵉⵙⵙⴰⴾ<ⵏ ⴰⴴ<ⵏⵜ, ⴷⴰⵗ ⵡ<ⴱⵙⵉⵜ< ⵎⵉⵗ ⴷⴰⵗ ⵛⵓⴱ ⵡⵉⵏⴷⵓⵡ.	taq_Tfng
1628	geography	ⵎⵉⴷⴷ<ⵏ ⵡⵉⵏ ⴰⵗⵔ<ⵎ ⵡⴰⵏ ⴱⴰⵜⵉⵛⴰⵏ ⵓⴶⴷⴰⵏ ⴷ 800 ⵏ ⴰⵡⴰⴷ<ⵎ. ⵗ<ⵈⵈⴰⵍ ⴰⴾⴾⴰⵍ ⵡⴰⵏ ⵏⵜⵓⴾⴾ<ⵏ ⵂⵓⵍⵍⴰⵏ ⵉⵍⵓⵍⵍ<ⵜ<ⵏ ⴷⴰⵗ ⴰⵎⴰⴹⴰⵍ ⴰⴾⴾⴰⵍ ⵡⴰ-ⴷⴰⵗ <ⴼⵏⴰⵥ<ⵏ ⵎⵉⴷⴷ<ⵏ ⵂⵓⵍⵍⴰⵏ.	taq_Tfng
1596	science/technology	ⴰⴾⴰⵢⴰⴷ ⵏ ⵎⵓⵙⵏ<ⵜ ⵉⴶⴰ ⵂ<ⵔⵛ<ⵢ ⴷ ⵛⴰⵙ, ⵙ<ⴾⵏ<ⵏ-ⴷ <ⵏⴰ ⵉⵍⵍⴰ ⴷⴰⵗ ⵎⴰⵏⵜⴰⵜⵓ ⵏ ⴰⵡⴰⴷ<ⵎ.	taq_Tfng
739	geography	ⵟⵉⴶⵣⵉⵔⵉⵏ ⵜⵉⵏ ⴾoⵓⴾ ⴰⵎⵓⵙⵏ<ⵜ ⵜⵉⴶⵣⵉⵔⵉⵏ ⵓⵙⴰⵗⵏⵉⵏ ⴷ N<ⵡⵣ<ⴰⵍⴰⵏⴷ, ⵂⴰⵏ<ⵜ ⴷⴰⵗ ⵒoⵍⵉⵏ<ⵙⵢⴰ ,ⴷ<ⵗ ⴰⵎⵎⴰⵙ ⵏ ⴰⴶⵓⵙ ⵏ ⴰⴶⴰⵔⵉⵓ ⵡⴰ ⵉⴷ<ⴾⵉⵏ.	taq_Tfng
548	sports	Чирек мильга йөгерүдән ярты мильгә күчкәндә, тизлек күпкә мөһимрәк була, ә чыдамлылык чикләнмәгән кирәклеккә әверелә.	tat_Cyrl
824	travel	Веб-сайтта яки кибет витринасында агентның нинди сәфәрләрне рекламалавын карагыз.	tat_Cyrl
1628	geography	Ватикан шәһәрендә 800 гә якын кеше яши. Бу дөньяның иң кечкенә мөстәкыйль иле һәм иң аз халыклы дәүләте.	tat_Cyrl
1596	science/technology	Херша һәм Чейза эксперименты ДНК-ның генетик материал икәнен әйдәп баручы фаразларның берсе иде.	tat_Cyrl
739	geography	Кук утравы - Тын океанының көнъяк ягының үзәгендә, Полинезияда урнашкан, Яңа Зеландия белән ирекле берләшүдә булган утрау-дәүләт ул.	tat_Cyrl
548	sports	పావు మైలు నుండి అర మైలు దూరం మార్పుతో చేసే పరుగు, వేగం చాలా తక్కువ ప్రాముఖ్యతను కలిగి ఉంటుంది ఇంకా ఓర్పు అనేది ఖచ్చితంగా అవసరం అవుతుంది.	tel_Telu
824	travel	ఏజెంట్ ఏ ట్రిప్పులను ప్రమోట్ చేస్తున్నాడో, వెబ్ సైట్ లో లేదా షాప్ విండోలో ఉన్నదా అని ఒక్కసారి చూద్దాం.	tel_Telu
1628	geography	వాటికన్ సిటీ జనాభా సుమారు 800. ఇది ప్రపంచంలో అతి చిన్న స్వతంత్ర దేశం ఇంకా అతి తక్కువ జనాభా కలిగిన దేశం.	tel_Telu
1596	science/technology	Hershey మరియు Chase ప్రయోగం DNA ఒక జన్యు పదార్ధం అని తెలియజేసే ప్రముఖ ప్రయోగాలలో ఒకటి.	tel_Telu
739	geography	కుక్ దీవులు న్యూజిలాండ్ తో స్వేచ్ఛా యుత మైన సంబంధం కలిగిన ఒక ద్వీప దేశం, ఇది దక్షిణ పసిఫిక్ మహాసముద్రం మధ్యలో ఉన్న పాలినేషియాలో ఉంది.	tel_Telu
548	sports	Бо тағйирёбӣ аз масофаи дави чоряки мил ба ними мил, суръат аҳамияти хеле камтар пайдо карда, тобоварӣ ба зарурати комил табдил меёбад.	tgk_Cyrl
824	travel	Бубинед, ки танзимгар (агент) кадом намуди сафарҳоро, хоҳ дар вебсайт ё дар равзанаи дӯконҳо, таблиғ мекунад.	tgk_Cyrl
1628	geography	Аҳолии Ватикан тақрибан 800 нафарро ташкил медиҳад. Он хурдтарин кишвари мустақили ҷаҳон ва кишвари дорои шумораи камтарини аҳолӣ ба шумор меравад.	tgk_Cyrl
1596	science/technology	Санҷиши Херши ва Чейз эҳтимолоти асосие дар он бора буд, ки ДНК ин маоди генетикӣ мебошад.	tgk_Cyrl
739	geography	Ҷазираҳои Африкаи Шарқӣ дар Уқёнуси Ҳинд дар соҳили шарқии Африка мебошанд.	tgk_Cyrl
548	sports	Dahil sa pagbabago sa pagtakbo mula sa sangkapat hanggang sa kalahating milya, lalong hindi na gaanong nagiging importante ang bilis at ang katatagan ay nagiging lubusang pangangailangan.	tgl_Latn
824	travel	Tingnan kung anong mga biyahe ang isinusulong ng ahente, maging sa website man o sa eskaparate.	tgl_Latn
1628	geography	Ang populasyon ng Lungsod ng Vatican ay halos 800. Ito ang pinakamaliit na malayang bansa sa mundo at ang bansang may pinakakaunting populasyon.	tgl_Latn
1596	science/technology	Ang eksperimento nina Hershey at Chase ay isa sa mga nangungunang mungkahi na ang DNA ay isang henetikong materyal.	tgl_Latn
739	geography	Isang pulong bansa ang Cock Islands na may malayang ugnayan sa New Zealand, nasa Polynesia, sa gitna ng Karagatang Timog Pasipiko.	tgl_Latn
548	sports	เมื่อเปลี่ยนจากการวิ่งระยะ 1/4 ไมล์มาเป็นแบบครึ่งไมล์ ความเร็วจะเป็นเรื่องสำคัญน้อยลงมากและความอึดจะกลายเป็นสิ่งจำเป็นอย่างยิ่งแทน	tha_Thai
824	travel	ดูแผนท่องเที่ยวที่ตัวแทนกำลังโปรโมทจะเป็นบนเว็บไซต์หรือบนหน้าต่างร้านค้าก็ได้	tha_Thai
1628	geography	นครวาติกันมีประชากรอยู่ราว 800 คน นับเป็นประเทศเอกราชที่เล็กที่สุดและมีประชากรน้อยที่สุดในโลก	tha_Thai
1596	science/technology	การทดลองของเฮอร์ชีย์และเชสเป็นเบาะแสสำคัญอย่างหนึ่งที่บ่งชี้ว่าดีเอ็นเอเป็นสารพันธุกรรม	tha_Thai
739	geography	หมู่เกาะคุก เป็นประเทศที่เป็นเกาะซึ่งมีความสัมพันธ์กับนิวซีแลนด์อย่างเสรี โดยตั้งอยู่ในโพลินีเซีย กลางมหาสมุทรแปซิฟิกใต้	tha_Thai
548	sports	እቲ ጉያ ካብ ርብዒ ናብ ፍርቂ ማይል እንትቅየር ፍጥነት ዝነበሮ ጥቅሚ ቀኒሱን ብርታዐ ጫዋዳ ከዓ አገዳሲ ኮይኑ።	tir_Ethi
824	travel	ብድሕረ ገፅ ይኹን ብመሸቀጢ መስኮታት እቲ ወኪል ዘፋልጦ ዘሎ ጉዕዞታት ይርኣዩ።	tir_Ethi
1628	geography	በዝሒ ህዝቢ ከተማ ቫቲካን ኣስታት 800 እዩ። አብ ዓለምና እታ ዝናኣሰት ዓርሳ ዝኻለትን ውሑድ ህዝቢ ዘለዋን ሃገር እያ።	tir_Ethi
1596	science/technology	ሄርሽን ቼዝን ሙከራታት ዲ ኤን ኤ ዘርኣዊ ባእታ ምዃኑ ካብ ዘረጋገጹ ሙከራታት እዮም።	tir_Ethi
739	geography	ናይ ኩክ ደሴታት፣ ኣብ ማእኸል ውቅያኖስ ደቡብ ፓስፊክ፣ ኣብ ፓሊኔዥያ እትርከብ ምስ ኒው ዚላንድ ናፃ ርክብ ዘለዎም ናይ ደሴት ሃገራት እዮም።	tir_Ethi
548	sports	Ol i save senis long 'quarter' i go long 'half mile run', long dispela taim spit em i no impoten na pasin bilong stap strong na go het yet em i impoten.	tpi_Latn
824	travel	Lukluk long wanem ol raun ol 'agent' i wok long mekim promosen long en, maski em long wanpela websait o long wanpela windua bilong stoa.	tpi_Latn
1628	geography	Populesen (population) bilong Vatican City em i kain olsem 800. Dispela em nambawan liklik kantri tru insait long wol na kantri we i gat liklik populesen tru.	tpi_Latn
1596	science/technology	'Experiment' bilong Hershey and Chase em i wanpela bilong ol samting we i tok olsem DNA em i wanpela 'genetic material'.	tpi_Latn
739	geography	Ol Cook Islands em ol wanpela ailan kantri long we i save wok bung wantaim New Zealand, na em i stap long Polynesa, long namel bilong South Pacific Ocean.	tpi_Latn
548	sports	Ka phetogo ya boleele ja lobelo go tswa ko kotareng go ya ko sephatlong sa mmaele, lebelo ga le sa tlhole le nna botlhokwa thata, fa maatla le tiisetso e nna tsone konokono.	tsn_Latn
824	travel	Lebelela go re ke mesepele efe e modiredi a e rotloetsang, e ka tswa e le mo webosaeteng kgotsa mo letlhabaphefong la lebenkele.	tsn_Latn
1628	geography	Vatican City e na le baagi ba ka nna 800. Ke naga e nnye go gaisa e e ikemetseng mo lefatsheng, le naga e e nang le baagi ba ba kwa tlase go gaisa.	tsn_Latn
1596	science/technology	Tekeletso ya Hershey le Chase e ne e le nngwe ya dikakantsho tse di di gogang kwa pele tsa go re DNA ke togwa ya dijini.	tsn_Latn
739	geography	Ditlhaketlhake tsa Cook ke naga ya ditlhaketlhake tse di sa kopaneng ka gope le New Zealand, e e fitlhelwang kwa Polynesia, e e kwa bogareng jwa Borwa jwa Lewatle la Pacific.	tsn_Latn
548	sports	Ku cinca loku vaka kona eka ku tsustuma ku suka eka kota ku ya eka hafu ya mayile, rivilo ri heleriwa hi nkoka naswona ku tiyisela swi va swa nkoka.	tso_Latn
824	travel	Xiya leswaku u navetisa maendzo ya njhani, eka webisite kumbe efasitereni ra xitolo.	tso_Latn
1628	geography	Vatshami vale Vatican City va kwalomu ka 800. I tiko leri tsongo leri tiyimeleke misava hinkwayo naswona ri nga na nhlayo ya le hansi ngopfu ya vanhu.	tso_Latn
1596	science/technology	Xiringanyeto xa Hershey na Chase i xin'wana xa leswi a xi ri emahlweni leswi kombisaka leswaku DNA hi xilo xa xitekela.	tso_Latn
739	geography	Swihlala swa Cook swi le tikweni ra swihlala naswona swi tirhisana kahle na New Zealand, leyi kumekaka ePolynesia, exikarhi ka le dzongeni wa South Pacific Ocean.	tso_Latn
548	sports	Çärýekden ýarym mil ylgawa geçilende, tizlik has az möhüm bolýar, çydamlylyk bolsa, absolýut zerurlyga öwrülýär.	tuk_Latn
824	travel	Websaýtda ýa-da dükanyň penjiresinde agentiň haýsy gezelençleri reklama edýändigine göz aýlaň.	tuk_Latn
1628	geography	Watikanyň ilaty 800 adam çemesidir. Ol dünýädäki iň kiçi garaşsyz ýurt bolup, iň az ilatly ýurtdur.	tuk_Latn
1596	science/technology	Herşi bilen Çeýziň eksperimenti DNK-nyň genetik materialdygy baradaky öňdebaryjy çaklamalaryň biri boldy.	tuk_Latn
739	geography	Kuk adalary Günorta Ýuwaş okeanyň ortasynda Polineziýada ýerleşýän, Täze Zelandiýa bilen erkin baglanyşýan ada ýurdudyr.	tuk_Latn
548	sports	Pala pali kusintha kwa mtunda pa zgaro za kutchimbira kufuma pa kota kufika pa hafu, cinthu cakuzirwa ni sipidi cara kweni kuzizipizga.	tum_Latn
824	travel	Wonani dankha mtundu wa maulendo agho kampani panji munthu uyo wakuvirapo ŵanthu, kwali mpha peji la pa intaneti panji pa windo la pashopu.	tum_Latn
1628	geography	Unandi wa wanthu mu msumba wa Vatican mphafupifupi 800. Vatican ni caru cakuyima pacekha cicoko comene caru cose capasi kweniso ni caru ico cili na ŵanthu ŵachoko comene.	tum_Latn
1596	science/technology	Mulimo wakucita vinthu mwakuyerezgera waka uwo ukacitika na Alfred Hershey na Martha Chase ukaŵa mulimo umoza uwo ukasacizga kuti mauthenga agho ghakusangika mu maselo (DNA) ni mphepete yimoza ya majini.	tum_Latn
739	geography	Cook Islands ni caru ca vilwa ico cili pa ubali na caru ca New Zealand ca ku Polynesia, pakati ca kumwera kwa nyaja ya Pacific.	tum_Latn
548	sports	Çeyrek mil koşusunun yarım mil koşusuna dönüşmesiyle birlikte, hız çok daha az önemli hale geliyor ve dayanıklılık mutlak bir gereklilik haline geliyor.	tur_Latn
824	travel	Web sitesi ya da mağaza vitrini aracılığıyla acentenin hangi gezileri ayarladığına bir göz gezdirin.	tur_Latn
1628	geography	Vatikan'ın nüfusu 800 civarındadır. O, dünyadaki en küçük bağımsız ülkedir ve en az nüfusa sahip ülke.	tur_Latn
1596	science/technology	The Hershey and Chase deneyi, DNA'nın genetik bir madde olduğuna dair önde gelen önerilerinden biriydi.	tur_Latn
739	geography	Cook Adaları, Yeni Zelanda'yla serbest birliğe sahip olan, Güney Pasifik Okyanusu'nun ortasındaki Polinezya'da yer alan bir ada ülkesidir.	tur_Latn
548	sports	Nsakrae a efiri nkyɛmu anan a aka wɔ akwansini fa mu mmirikatu no mu no, ahoɔhare bɛyɛ ade a ɛho nhia na amanehunumu boasetɔ bɛyɛ ade titiriw a ɛho hia paa.	twi_Latn
824	travel	Hwɛ akwantu ahorow a nea ɔhwɛ akwantu so no rebɔ ho dawuro,sɛ wobɛhwɛ wɔ wɛbsaet so anaa wɔn sotɔɔ no mpoma no so.	twi_Latn
